RunNumber,Data Type,Data Record ID,Model,Time,Missile Position - East,Missile Position - North,Missile Position - Up,Target Position - East,Target Position - North,Target Position - Up,Instance,Path
971,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_419.MISSILE_HELLMASKER_419,HELLMASKER,157.142,208.2464562333562,-143.6059762851652,1337.402181262413,-1685.660410715094,2468.36174743151,1891.490217616888,419,C:\Users\white\Documents\etesim_gui_test\runs\run971\NotionalETEOutput971.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_392.MISSILE_HELLMASKER_392,HELLMASKER,158.142,313.0411665869849,-81.55521289619892,973.2423144387834,-1264.089511698831,828.6629938145741,1520.500304795745,392,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_298.MISSILE_SOMERSAULT_298,SOMERSAULT,158.142,232.3102938129604,-124.124970775103,867.8969067102798,-1156.785798213481,1774.074561514838,2046.022015052049,298,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_71.MISSILE_HELLMASKER_71,HELLMASKER,158.142,233.0837610382167,-121.1973651376183,936.3797094269843,-1838.343094268073,1054.036156260481,764.4584045677168,71,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_200.MISSILE_HELLMASKER_200,HELLMASKER,158.142,132.707547480024,-90.94865344012294,936.5625415472814,-1464.489041734179,1102.584210661715,1752.959403297311,200,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
708,Missile_BRAVER_State_Update,MISSILE_BRAVER_259.MISSILE_BRAVER_259,BRAVER,158.142,281.8416054706128,-63.60849505983672,445.1400166036313,-1598.521920350689,1944.620564516369,1406.733673157291,259,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
708,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_26.MISSILE_HIGHWIND_26,HIGHWIND,158.142,240.5732305623948,-102.6982837471397,738.5042918601926,-838.3775890791245,1177.215540814448,579.8913060772658,26,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
947,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_400.MISSILE_HIGHWIND_400,HIGHWIND,158.142,199.001430304765,-94.60296386798939,1317.029779673929,-1455.090054783371,1319.018842182233,1402.930932520049,400,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_73.MISSILE_HELLMASKER_73,HELLMASKER,158.142,163.9679229447482,-89.78994888577758,976.1883901996171,-1232.473925493393,1026.215549328674,1682.640051559236,73,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_219.MISSILE_BRAVER_219,BRAVER,158.142,194.5795648949402,-118.1979874245498,742.1961236838071,-1400.374271200963,1353.785385121364,2226.953085292815,219,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_113.MISSILE_BRAVER_113,BRAVER,158.142,290.932151824077,-98.82041253110428,621.0811442285064,-1842.652979014914,1481.60484195516,1276.492612127806,113,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_269.MISSILE_BRAVER_269,BRAVER,158.142,276.2481408506337,-76.20161744241307,1126.845569711403,-393.1853374515715,2047.596997158674,2241.59164965985,269,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_222.MISSILE_BRAVER_222,BRAVER,158.142,145.1201543541583,-99.69278756870527,990.4853021838887,-642.9320816407484,860.9060670242221,1459.182131760505,222,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_117.MISSILE_BRAVER_117,BRAVER,158.142,120.7052764242905,-103.0446602010999,796.4776903728675,-1077.481611772855,2525.734112407636,1731.498378084652,117,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_108.MISSILE_SOMERSAULT_108,SOMERSAULT,158.142,217.5822204761107,-99.96968911623955,808.7302928991427,-1931.394924050742,1894.466415767527,945.0732703535438,108,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
971,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_419.MISSILE_HELLMASKER_419,HELLMASKER,158.142,208.2464562333562,-143.6059762851652,1337.402181262413,-1643.728635702978,2400.002412178723,2206.928262253318,419,C:\Users\white\Documents\etesim_gui_test\runs\run971\NotionalETEOutput971.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_392.MISSILE_HELLMASKER_392,HELLMASKER,159.142,313.0411665869849,-81.55521289619892,973.2423144387834,-1231.048334516661,805.0601627847817,1723.39049452987,392,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_298.MISSILE_SOMERSAULT_298,SOMERSAULT,159.142,232.3102938129604,-124.124970775103,867.8969067102798,-1126.549359917887,1723.543546588091,2319.035965476657,298,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_71.MISSILE_HELLMASKER_71,HELLMASKER,159.142,233.0837610382167,-121.1973651376183,936.3797094269843,-1790.291892721675,1024.014015195648,866.4650337393078,71,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_200.MISSILE_HELLMASKER_200,HELLMASKER,159.142,132.707547480024,-90.94865344012294,936.5625415472814,-1426.209757346909,1071.179274017242,1986.868114008808,200,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
708,Missile_BRAVER_State_Update,MISSILE_BRAVER_259.MISSILE_BRAVER_259,BRAVER,159.142,281.8416054706128,-63.60849505983672,445.1400166036313,-1556.739241583813,1889.231883057269,1594.443245429035,259,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
708,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_26.MISSILE_HIGHWIND_26,HIGHWIND,159.142,240.5732305623948,-102.6982837471397,738.5042918601926,-816.4638067006159,1143.684877923876,657.2699535817075,26,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
947,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_400.MISSILE_HIGHWIND_400,HIGHWIND,159.142,199.001430304765,-94.60296386798939,1317.029779673929,-1417.056444132257,1281.449191926913,1590.133080513766,400,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_73.MISSILE_HELLMASKER_73,HELLMASKER,159.142,163.9679229447482,-89.78994888577758,976.1883901996171,-1200.259126645878,996.9858233824831,1907.165596367299,73,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_219.MISSILE_BRAVER_219,BRAVER,159.142,194.5795648949402,-118.1979874245498,742.1961236838071,-1363.770839254187,1315.22547845951,2524.109838618655,219,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_113.MISSILE_BRAVER_113,BRAVER,159.142,290.932151824077,-98.82041253110428,621.0811442285064,-1794.489124318373,1439.404250160161,1446.823277272665,113,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_269.MISSILE_BRAVER_269,BRAVER,159.142,276.2481408506337,-76.20161744241307,1126.845569711403,-382.9081329657047,1989.275235113317,2540.701721306309,269,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_222.MISSILE_BRAVER_222,BRAVER,159.142,145.1201543541583,-99.69278756870527,990.4853021838887,-626.1269166354286,836.384855646171,1653.890241081999,222,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_117.MISSILE_BRAVER_117,BRAVER,159.142,120.7052764242905,-103.0446602010999,796.4776903728675,-1049.318051743572,2453.793557650969,1962.543405399603,117,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_108.MISSILE_SOMERSAULT_108,SOMERSAULT,159.142,217.5822204761107,-99.96968911623955,808.7302928991427,-1880.911503926054,1840.506276317903,1071.180509220845,108,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
971,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_419.MISSILE_HELLMASKER_419,HELLMASKER,159.142,208.2464562333562,-143.6059762851652,1337.402181262413,-1600.764329307715,2331.643076925936,2501.412973927433,419,C:\Users\white\Documents\etesim_gui_test\runs\run971\NotionalETEOutput971.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_392.MISSILE_HELLMASKER_392,HELLMASKER,160.142,313.0411665869849,-68.08815161882164,973.2423144387834,-1197.193548743707,781.4573317549894,1911.844533483471,392,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_298.MISSILE_SOMERSAULT_298,SOMERSAULT,160.142,232.3102938129604,-103.6284442120672,867.8969067102798,-1095.568377146278,1673.012531661343,2572.624281972483,298,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_71.MISSILE_HELLMASKER_71,HELLMASKER,160.142,233.0837610382167,-101.1842686720085,936.3797094269843,-1741.057474543491,993.9918741308155,961.2136329328904,71,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_200.MISSILE_HELLMASKER_200,HELLMASKER,160.142,132.707547480024,-75.93047072098774,936.5625415472814,-1386.987880797899,1039.77433737277,2204.133627623717,200,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
708,Missile_BRAVER_State_Update,MISSILE_BRAVER_259.MISSILE_BRAVER_259,BRAVER,160.142,281.8416054706128,-53.10494206411526,445.1400166036313,-1513.927702791663,1833.84320159817,1768.796806294738,259,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
708,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_26.MISSILE_HIGHWIND_26,HIGHWIND,160.142,240.5732305623948,-85.73990633398144,738.5042918601926,-794.0104175913468,1110.154215033303,729.1429143694529,26,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
947,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_400.MISSILE_HIGHWIND_400,HIGHWIND,160.142,199.001430304765,-78.98135163514215,1317.029779673929,-1378.08629080914,1243.879541671594,1764.015321623781,400,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_73.MISSILE_HELLMASKER_73,HELLMASKER,160.142,163.9679229447482,-74.96310090395227,976.1883901996171,-1167.251068013815,967.7560974362921,2115.715580093893,73,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_219.MISSILE_BRAVER_219,BRAVER,160.142,194.5795648949402,-98.68017264629582,742.1961236838071,-1326.266081470261,1276.665571797657,2800.12313645222,219,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_113.MISSILE_BRAVER_113,BRAVER,160.142,290.932151824077,-82.502380810607,621.0811442285064,-1745.139279009863,1397.203658365163,1605.034484262349,113,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_269.MISSILE_BRAVER_269,BRAVER,160.142,276.2481408506337,-63.61858546825378,1126.845569711403,-372.3778617742282,1930.953473067961,2818.529353915571,269,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_222.MISSILE_BRAVER_222,BRAVER,160.142,145.1201543541583,-83.23070217375825,990.4853021838887,-608.9079399023212,811.86364426812,1834.744375363895,222,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_117.MISSILE_BRAVER_117,BRAVER,160.142,120.7052764242905,-86.02908628553712,796.4776903728675,-1020.460989958569,2381.853002894304,2177.148993943366,117,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_108.MISSILE_SOMERSAULT_108,SOMERSAULT,160.142,217.5822204761107,-83.46187948152884,808.7302928991427,-1829.184976024691,1786.546136868279,1188.314898700062,108,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
971,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_419.MISSILE_HELLMASKER_419,HELLMASKER,160.142,208.2464562333562,-119.892587358189,1337.402181262413,-1556.742066393905,2263.283741673149,2774.944352639232,419,C:\Users\white\Documents\etesim_gui_test\runs\run971\NotionalETEOutput971.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_392.MISSILE_HELLMASKER_392,HELLMASKER,161.142,242.9564635454074,-54.62109034144435,1199.027982386725,-1162.505120016925,757.854500725197,2085.862421656549,392,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_298.MISSILE_SOMERSAULT_298,SOMERSAULT,161.142,180.2998884950425,-83.13191764903146,1069.243148940337,-1063.824516175899,1622.481516734595,2806.786964539529,298,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_71.MISSILE_HELLMASKER_71,HELLMASKER,161.142,180.9001892917888,-81.17117220639868,1153.613501062715,-1690.610704112504,963.9697330659825,1048.704202148465,71,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_200.MISSILE_HELLMASKER_200,HELLMASKER,161.142,102.9965380370244,-60.91228800185255,1153.838749004634,-1346.800201622334,1008.369400728298,2404.755944142038,200,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
708,Missile_BRAVER_State_Update,MISSILE_BRAVER_259.MISSILE_BRAVER_259,BRAVER,161.142,218.7419644887912,-42.6013890683938,548.4095050836562,-1470.06196924265,1778.45452013907,1929.794355754402,259,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
708,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_26.MISSILE_HIGHWIND_26,HIGHWIND,161.142,186.7128913375429,-68.78152892082322,909.8323181351569,-771.004134432001,1076.623552142731,795.5101884405022,26,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
947,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_400.MISSILE_HIGHWIND_400,HIGHWIND,161.142,154.4483247186242,-63.35973940229489,1622.571826191381,-1338.156533312324,1206.309891416274,1924.577655850094,400,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_73.MISSILE_HELLMASKER_73,HELLMASKER,161.142,127.2582361223483,-60.13625292212694,1202.657527899764,-1133.430216304794,938.526371490101,2308.290002739017,73,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_219.MISSILE_BRAVER_219,BRAVER,161.142,151.0164413214408,-79.16235786804181,914.3806300993076,-1287.83780352965,1238.105665135804,3054.992978793509,219,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_BRAVER_State_Update,MISSILE_BRAVER_113.MISSILE_BRAVER_113,BRAVER,161.142,225.7972889300243,-66.1843490901097,765.1677903998342,-1694.574239161657,1355.003066570165,1751.126233096859,113,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_269.MISSILE_BRAVER_269,BRAVER,161.142,214.4007834299133,-51.03555349409449,1388.266159277715,-361.5882923423334,1872.631711022604,3075.074547487638,269,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_222.MISSILE_BRAVER_222,BRAVER,161.142,112.6301689821132,-66.76861677881124,1220.271227259668,-591.264961708329,787.3424328900688,2001.744534606192,222,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_BRAVER_State_Update,MISSILE_BRAVER_117.MISSILE_BRAVER_117,BRAVER,161.142,93.68137555533802,-69.01351236997432,981.2551549965382,-990.8933495751199,2309.912448137638,2375.315143715941,117,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
954,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_108.MISSILE_SOMERSAULT_108,SOMERSAULT,161.142,168.8691854607688,-66.95406984681813,996.3502788604628,-1776.18472996129,1732.585997418655,1296.476438791197,108,C:\Users\white\Documents\etesim_gui_test\runs\run954\NotionalETEOutput954.xlsx
971,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_419.MISSILE_HELLMASKER_419,HELLMASKER,161.142,161.6235433311959,-96.17919843121285,1647.670487861367,-1511.635795755582,2194.924406420363,3027.522398388714,419,C:\Users\white\Documents\etesim_gui_test\runs\run971\NotionalETEOutput971.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_392.MISSILE_HELLMASKER_392,HELLMASKER,162.142,201.7852163367125,-41.15402906406707,1333.517473333955,-1126.962520645515,734.2516696954045,2245.444159049103,392,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_SOMERSAULT_State_Update,MISSILE_SOMERSAULT_298.MISSILE_SOMERSAULT_298,SOMERSAULT,162.142,149.7463844943466,-62.63539108599574,1189.175268050313,-1031.298991832941,1571.950501807847,3021.524013177794,298,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_71.MISSILE_HELLMASKER_71,HELLMASKER,162.142,150.2449587013091,-61.15807574078886,1283.009057118833,-1638.921728369831,933.9475920011495,1128.936741386031,71,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
443,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_200.MISSILE_HELLMASKER_200,HELLMASKER,162.142,85.54281045438874,-45.89410528271737,1283.259570093337,-1305.622937819058,976.9644640838254,2588.735063563772,200,C:\Users\white\Documents\etesim_gui_test\runs\run443\NotionalETEOutput443.xlsx
708,Missile_BRAVER_State_Update,MISSILE_BRAVER_259.MISSILE_BRAVER_259,BRAVER,162.142,181.674090831664,-32.09783607267235,609.9220938245039,-1425.116082360727,1723.06583867997,2077.435893808028,259,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
708,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_26.MISSILE_HIGHWIND_26,HIGHWIND,162.142,155.0726439692259,-51.82315150766501,1011.884052632433,-747.4313427152489,1043.092889252158,856.3717757948559,26,C:\Users\white\Documents\etesim_gui_test\runs\run708\NotionalETEOutput708.xlsx
947,Missile_HIGHWIND_State_Update,MISSILE_HIGHWIND_400.MISSILE_HIGHWIND_400,HIGHWIND,162.142,128.2756102118095,-47.73812716944766,1804.568295110664,-1297.243542271854,1168.740241160954,2071.820083192705,400,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
947,Missile_HELLMASKER_State_Update,MISSILE_HELLMASKER_73.MISSILE_HELLMASKER_73,HELLMASKER,162.142,105.693136670872,-45.30940494030163,1337.554128385377,-1098.776557237052,909.2966455439098,2484.888864302673,73,C:\Users\white\Documents\etesim_gui_test\runs\run947\NotionalETEOutput947.xlsx
